admin_id,chokepoint_id,chokepoint,country,admin1,distance_km,decay_weight
3691,somali_basin,Somali Basin / Horn approaches,Yemen,Sadah,575.0977383339984,0.021623276641322613
3692,somali_basin,Somali Basin / Horn approaches,Yemen,Sanaa,381.528986657932,0.07858876114722281
3693,somali_basin,Somali Basin / Horn approaches,Yemen,Shabwah,294.77815769909546,0.14012957930319203
3694,somali_basin,Somali Basin / Horn approaches,Yemen,Suqutra,56.49822026665806,0.6861528917775663
3695,somali_basin,Somali Basin / Horn approaches,Yemen,Taizz,195.1780410763256,0.2722085059081619
1338,arabian_sea,Arabian Sea (open),Iran,Hormozgan,458.9479766629139,0.04690395973609761
1341,arabian_sea,Arabian Sea (open),Iran,Kerman,585.5314705602162,0.020170318485763738
1354,arabian_sea,Arabian Sea (open),Iran,Sistan and Baluchestan,475.11433882183917,0.0421117312336663
2271,arabian_sea,Arabian Sea (open),Oman,Ad Dakhiliyah,79.8140106406286,0.5873740703554509
2272,arabian_sea,Arabian Sea (open),Oman,Ad Dhahirah,205.95881175195174,0.25333089864877023
2273,arabian_sea,Arabian Sea (open),Oman,Al Batinah North,147.08583856724945,0.37509638584612665
2274,arabian_sea,Arabian Sea (open),Oman,Al Batinah South,35.75615735173897,0.7879076571531967
2275,arabian_sea,Arabian Sea (open),Oman,Al Buraymi,200.81708540878566,0.26216516596604444
2276,arabian_sea,Arabian Sea (open),Oman,Al Wusta,114.14880620088152,0.4672027126313015
2277,arabian_sea,Arabian Sea (open),Oman,Ash Sharqiyah North,0.0,1.0
2278,arabian_sea,Arabian Sea (open),Oman,Ash Sharqiyah South,0.0,1.0
2279,arabian_sea,Arabian Sea (open),Oman,Dhofar,362.3272542758713,0.08932132404522389
2280,arabian_sea,Arabian Sea (open),Oman,Musandam,280.12210110752375,0.15451243907852022
2281,arabian_sea,Arabian Sea (open),Oman,Muscat,0.0,1.0
3472,arabian_sea,Arabian Sea (open),United Arab Emirates,Abu Dhabi,436.1996922008738,0.05458490236084537
3474,arabian_sea,Arabian Sea (open),United Arab Emirates,Al Fujayrah,239.71528588847963,0.20228010050226794
3475,arabian_sea,Arabian Sea (open),United Arab Emirates,Ash Shariqah,255.05105905573177,0.18262135031353713
3476,arabian_sea,Arabian Sea (open),United Arab Emirates,Dubai,287.8971956630125,0.14670747544736248
3477,arabian_sea,Arabian Sea (open),United Arab Emirates,Ras Al Khaymah,278.6673201248093,0.15601827453078007
3478,arabian_sea,Arabian Sea (open),United Arab Emirates,Umm Al Qaywayn,281.3464540680566,0.15325638714031117
3694,arabian_sea,Arabian Sea (open),Yemen,Suqutra,445.8346404615257,0.0511889834843186
4199,arabian_sea,Arabian Sea (open),Indian Ocean,North Indian Ocean,51.13604047632262,0.7111250849101136
